at,session_id,client_id,variant,arm,trigger,p,intervene,model_version,origin,user_id,started_at,session_updated_at,play_sec,sec_after_event,survived_60s,intervene_bool
2026-09-12 06:07:53.718029+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.13603353726600076,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,505,1,False
2026-09-12 06:07:54.460354+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.13603353726600076,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,504,1,False
2026-09-12 06:07:55.336702+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.13515127514725642,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,503,1,False
2026-09-12 06:07:58.709765+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.09992230934038827,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,500,1,False
2026-09-12 06:08:03.305106+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.12504958196052302,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,495,1,False
2026-09-12 06:08:13.338389+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.11452779737064121,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,485,1,False
2026-09-12 06:08:22.141178+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.15100891274330727,True,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,476,1,True
2026-09-12 06:08:34.419201+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.1476318788497418,True,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,464,1,True
2026-09-12 06:08:38.527149+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.14803772492341766,True,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,460,1,True
2026-09-12 06:08:50.835906+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.12706789967786777,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,447,1,False
2026-09-12 06:09:40.267152+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.11106712600026278,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,398,1,False
2026-09-12 06:09:40.857650+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.09367421628874271,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,397,1,False
2026-09-12 06:09:49.796866+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.11269018402481047,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,388,1,False
2026-09-12 06:09:52.261471+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.12988489252053267,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,386,1,False
2026-09-12 06:10:06.782244+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.13521589400351572,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,371,1,False
2026-09-12 06:10:07.567010+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.12803425483497197,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,371,1,False
2026-09-12 06:10:22.308642+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.09092879629185005,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,356,1,False
2026-09-12 06:10:26.144826+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.0907387897913723,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,352,1,False
2026-09-12 06:11:12.434234+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.07858792160132352,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,306,1,False
2026-09-12 06:11:12.753114+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.06953218550028814,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,306,1,False
2026-09-12 06:11:14.456208+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.07610832545279118,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,304,1,False
2026-09-12 06:11:32.819385+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.13883315379559036,True,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,285,1,True
2026-09-12 06:11:36.094457+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.15352741505624626,True,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,282,1,True
2026-09-12 06:11:37.623390+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.14268409171544705,True,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,281,1,True
2026-09-12 06:13:48.509535+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.1303614279848369,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,150,1,False
2026-09-12 06:13:49.165560+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.12839950666407848,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,149,1,False
2026-09-12 06:13:50.031416+00:00,sess-vwuwimfdddmtxz8qcg,c-0bc35e21-5386-4b56-9b01-55824c1fcc5c,beta_B,treat,quest,0.13140043041429716,False,2026-09-06T14:21:45Z,https://calmforest.cloud,867ef5fa-448b-44e3-9b48-a2738234b6f7,2026-09-12 06:01:15.623000+00:00,2026-09-12 06:16:18.780000+00:00,903,148,1,False
2026-09-12 09:47:50.113512+00:00,sess-us8eg33k3plmty7bqnw,c-6c0f3dda-eb43-42ac-8324-ec1895c78ee4,beta_A,treat,time15,0.2420078653018121,False,2026-09-06T14:21:45Z,https://calmforest.cloud,d7fa8f5f-3fd5-45fb-93c4-16c35e8af6fd,2026-09-12 09:47:32.929000+00:00,2026-09-12 10:00:31.817000+00:00,779,761,1,False
2026-09-12 09:48:06.115710+00:00,sess-us8eg33k3plmty7bqnw,c-6c0f3dda-eb43-42ac-8324-ec1895c78ee4,beta_A,treat,quest,0.043568046064167774,False,2026-09-06T14:21:45Z,https://calmforest.cloud,d7fa8f5f-3fd5-45fb-93c4-16c35e8af6fd,2026-09-12 09:47:32.929000+00:00,2026-09-12 10:00:31.817000+00:00,779,745,1,False
2026-09-12 09:52:38.162812+00:00,sess-us8eg33k3plmty7bqnw,c-6c0f3dda-eb43-42ac-8324-ec1895c78ee4,beta_A,treat,quest,0.08038627517786252,False,2026-09-06T14:21:45Z,https://calmforest.cloud,d7fa8f5f-3fd5-45fb-93c4-16c35e8af6fd,2026-09-12 09:47:32.929000+00:00,2026-09-12 10:00:31.817000+00:00,779,473,1,False
2026-09-12 09:52:38.662206+00:00,sess-us8eg33k3plmty7bqnw,c-6c0f3dda-eb43-42ac-8324-ec1895c78ee4,beta_A,treat,quest,0.09644942138171321,False,2026-09-06T14:21:45Z,https://calmforest.cloud,d7fa8f5f-3fd5-45fb-93c4-16c35e8af6fd,2026-09-12 09:47:32.929000+00:00,2026-09-12 10:00:31.817000+00:00,779,473,1,False
2026-09-12 09:52:40.855691+00:00,sess-us8eg33k3plmty7bqnw,c-6c0f3dda-eb43-42ac-8324-ec1895c78ee4,beta_A,treat,quest,0.1671481650096846,True,2026-09-06T14:21:45Z,https://calmforest.cloud,d7fa8f5f-3fd5-45fb-93c4-16c35e8af6fd,2026-09-12 09:47:32.929000+00:00,2026-09-12 10:00:31.817000+00:00,779,470,1,True
2026-09-12 09:52:43.640078+00:00,sess-us8eg33k3plmty7bqnw,c-6c0f3dda-eb43-42ac-8324-ec1895c78ee4,beta_A,treat,quest,0.12154389637687434,False,2026-09-06T14:21:45Z,https://calmforest.cloud,d7fa8f5f-3fd5-45fb-93c4-16c35e8af6fd,2026-09-12 09:47:32.929000+00:00,2026-09-12 10:00:31.817000+00:00,779,468,1,False
2026-09-12 09:53:05.299722+00:00,sess-us8eg33k3plmty7bqnw,c-6c0f3dda-eb43-42ac-8324-ec1895c78ee4,beta_A,treat,quest,0.1033158292605804,False,2026-09-06T14:21:45Z,https://calmforest.cloud,d7fa8f5f-3fd5-45fb-93c4-16c35e8af6fd,2026-09-12 09:47:32.929000+00:00,2026-09-12 10:00:31.817000+00:00,779,446,1,False
2026-09-12 09:53:10.533120+00:00,sess-us8eg33k3plmty7bqnw,c-6c0f3dda-eb43-42ac-8324-ec1895c78ee4,beta_A,treat,quest,0.09187581016126617,False,2026-09-06T14:21:45Z,https://calmforest.cloud,d7fa8f5f-3fd5-45fb-93c4-16c35e8af6fd,2026-09-12 09:47:32.929000+00:00,2026-09-12 10:00:31.817000+00:00,779,441,1,False
2026-09-12 09:53:11.429701+00:00,sess-us8eg33k3plmty7bqnw,c-6c0f3dda-eb43-42ac-8324-ec1895c78ee4,beta_A,treat,quest,0.10399852795985692,False,2026-09-06T14:21:45Z,https://calmforest.cloud,d7fa8f5f-3fd5-45fb-93c4-16c35e8af6fd,2026-09-12 09:47:32.929000+00:00,2026-09-12 10:00:31.817000+00:00,779,440,1,False
2026-09-12 09:53:35.380471+00:00,sess-us8eg33k3plmty7bqnw,c-6c0f3dda-eb43-42ac-8324-ec1895c78ee4,beta_A,treat,quest,0.16621754824932286,True,2026-09-06T14:21:45Z,https://calmforest.cloud,d7fa8f5f-3fd5-45fb-93c4-16c35e8af6fd,2026-09-12 09:47:32.929000+00:00,2026-09-12 10:00:31.817000+00:00,779,416,1,True
2026-09-12 09:53:35.972297+00:00,sess-us8eg33k3plmty7bqnw,c-6c0f3dda-eb43-42ac-8324-ec1895c78ee4,beta_A,treat,quest,0.1656216181875101,True,2026-09-06T14:21:45Z,https://calmforest.cloud,d7fa8f5f-3fd5-45fb-93c4-16c35e8af6fd,2026-09-12 09:47:32.929000+00:00,2026-09-12 10:00:31.817000+00:00,779,415,1,True
2026-09-12 09:56:37.069402+00:00,sess-us8eg33k3plmty7bqnw,c-6c0f3dda-eb43-42ac-8324-ec1895c78ee4,beta_A,treat,quest,0.1639016161239806,True,2026-09-06T14:21:45Z,https://calmforest.cloud,d7fa8f5f-3fd5-45fb-93c4-16c35e8af6fd,2026-09-12 09:47:32.929000+00:00,2026-09-12 10:00:31.817000+00:00,779,234,1,True
2026-09-12 09:56:37.582997+00:00,sess-us8eg33k3plmty7bqnw,c-6c0f3dda-eb43-42ac-8324-ec1895c78ee4,beta_A,treat,quest,0.15585845759747338,True,2026-09-06T14:21:45Z,https://calmforest.cloud,d7fa8f5f-3fd5-45fb-93c4-16c35e8af6fd,2026-09-12 09:47:32.929000+00:00,2026-09-12 10:00:31.817000+00:00,779,234,1,True
2026-09-12 09:56:52.739745+00:00,sess-us8eg33k3plmty7bqnw,c-6c0f3dda-eb43-42ac-8324-ec1895c78ee4,beta_A,treat,quest,0.15403115246641097,True,2026-09-06T14:21:45Z,https://calmforest.cloud,d7fa8f5f-3fd5-45fb-93c4-16c35e8af6fd,2026-09-12 09:47:32.929000+00:00,2026-09-12 10:00:31.817000+00:00,779,219,1,True
2026-09-12 09:56:53.306576+00:00,sess-us8eg33k3plmty7bqnw,c-6c0f3dda-eb43-42ac-8324-ec1895c78ee4,beta_A,treat,quest,0.1434561162564164,True,2026-09-06T14:21:45Z,https://calmforest.cloud,d7fa8f5f-3fd5-45fb-93c4-16c35e8af6fd,2026-09-12 09:47:32.929000+00:00,2026-09-12 10:00:31.817000+00:00,779,218,1,True
2026-09-12 09:56:54.672162+00:00,sess-us8eg33k3plmty7bqnw,c-6c0f3dda-eb43-42ac-8324-ec1895c78ee4,beta_A,treat,quest,0.15007654085396105,True,2026-09-06T14:21:45Z,https://calmforest.cloud,d7fa8f5f-3fd5-45fb-93c4-16c35e8af6fd,2026-09-12 09:47:32.929000+00:00,2026-09-12 10:00:31.817000+00:00,779,217,1,True
2026-09-12 09:56:55.323345+00:00,sess-us8eg33k3plmty7bqnw,c-6c0f3dda-eb43-42ac-8324-ec1895c78ee4,beta_A,treat,quest,0.15393158643824506,True,2026-09-06T14:21:45Z,https://calmforest.cloud,d7fa8f5f-3fd5-45fb-93c4-16c35e8af6fd,2026-09-12 09:47:32.929000+00:00,2026-09-12 10:00:31.817000+00:00,779,216,1,True
2026-09-12 09:57:13.617961+00:00,sess-us8eg33k3plmty7bqnw,c-6c0f3dda-eb43-42ac-8324-ec1895c78ee4,beta_A,treat,quest,0.1649857812720559,True,2026-09-06T14:21:45Z,https://calmforest.cloud,d7fa8f5f-3fd5-45fb-93c4-16c35e8af6fd,2026-09-12 09:47:32.929000+00:00,2026-09-12 10:00:31.817000+00:00,779,198,1,True
2026-09-12 09:57:14.347998+00:00,sess-us8eg33k3plmty7bqnw,c-6c0f3dda-eb43-42ac-8324-ec1895c78ee4,beta_A,treat,quest,0.16113134189238612,True,2026-09-06T14:21:45Z,https://calmforest.cloud,d7fa8f5f-3fd5-45fb-93c4-16c35e8af6fd,2026-09-12 09:47:32.929000+00:00,2026-09-12 10:00:31.817000+00:00,779,197,1,True
2026-09-12 13:33:57.154200+00:00,sess-2chdv6l0mx5mtyfc4uv,c-0653f0f3-bbec-4825-aee3-feb04d61e432,beta_A,treat,quest,0.1322126135866319,False,2026-09-06T14:21:45Z,https://calmforest.cloud,fabd3109-d3f3-463e-b718-f1eb9a7bdeee,2026-09-12 13:31:48.259000+00:00,2026-09-12 13:36:17.569000+00:00,269,140,1,False
2026-09-12 13:33:57.650976+00:00,sess-2chdv6l0mx5mtyfc4uv,c-0653f0f3-bbec-4825-aee3-feb04d61e432,beta_A,treat,quest,0.15075294282453786,True,2026-09-06T14:21:45Z,https://calmforest.cloud,fabd3109-d3f3-463e-b718-f1eb9a7bdeee,2026-09-12 13:31:48.259000+00:00,2026-09-12 13:36:17.569000+00:00,269,139,1,True
2026-09-12 13:34:02.007156+00:00,sess-2chdv6l0mx5mtyfc4uv,c-0653f0f3-bbec-4825-aee3-feb04d61e432,beta_A,treat,quest,0.15556969941753745,True,2026-09-06T14:21:45Z,https://calmforest.cloud,fabd3109-d3f3-463e-b718-f1eb9a7bdeee,2026-09-12 13:31:48.259000+00:00,2026-09-12 13:36:17.569000+00:00,269,135,1,True
2026-09-12 13:34:04.234527+00:00,sess-2chdv6l0mx5mtyfc4uv,c-0653f0f3-bbec-4825-aee3-feb04d61e432,beta_A,treat,quest,0.13484859048545253,False,2026-09-06T14:21:45Z,https://calmforest.cloud,fabd3109-d3f3-463e-b718-f1eb9a7bdeee,2026-09-12 13:31:48.259000+00:00,2026-09-12 13:36:17.569000+00:00,269,133,1,False
2026-09-12 13:34:15.407883+00:00,sess-2chdv6l0mx5mtyfc4uv,c-0653f0f3-bbec-4825-aee3-feb04d61e432,beta_A,treat,quest,0.15278703436398552,True,2026-09-06T14:21:45Z,https://calmforest.cloud,fabd3109-d3f3-463e-b718-f1eb9a7bdeee,2026-09-12 13:31:48.259000+00:00,2026-09-12 13:36:17.569000+00:00,269,122,1,True
2026-09-12 13:34:16.008627+00:00,sess-2chdv6l0mx5mtyfc4uv,c-0653f0f3-bbec-4825-aee3-feb04d61e432,beta_A,treat,quest,0.13607375008779687,False,2026-09-06T14:21:45Z,https://calmforest.cloud,fabd3109-d3f3-463e-b718-f1eb9a7bdeee,2026-09-12 13:31:48.259000+00:00,2026-09-12 13:36:17.569000+00:00,269,121,1,False
2026-09-12 14:41:15.378453+00:00,sess-d1naxd6kn1smtyhsx22,c-cae243d9-612c-4064-8ff3-182417acfd49,beta_B,treat,quest,0.13791406751225987,False,2026-09-06T14:21:45Z,https://calmforest.cloud,96ce06d2-f9f0-4eaa-ae7e-f85a84b100b5,2026-09-12 14:40:50.528000+00:00,2026-09-12 15:03:06.501000+00:00,1336,1311,1,False
2026-09-12 14:41:18.112420+00:00,sess-d1naxd6kn1smtyhsx22,c-cae243d9-612c-4064-8ff3-182417acfd49,beta_B,treat,quest,0.13791406751225987,False,2026-09-06T14:21:45Z,https://calmforest.cloud,96ce06d2-f9f0-4eaa-ae7e-f85a84b100b5,2026-09-12 14:40:50.528000+00:00,2026-09-12 15:03:06.501000+00:00,1336,1308,1,False
2026-09-12 14:41:21.237533+00:00,sess-d1naxd6kn1smtyhsx22,c-cae243d9-612c-4064-8ff3-182417acfd49,beta_B,treat,quest,0.1521871200140931,True,2026-09-06T14:21:45Z,https://calmforest.cloud,96ce06d2-f9f0-4eaa-ae7e-f85a84b100b5,2026-09-12 14:40:50.528000+00:00,2026-09-12 15:03:06.501000+00:00,1336,1305,1,True
2026-09-12 14:41:54.499874+00:00,sess-d1naxd6kn1smtyhsx22,c-cae243d9-612c-4064-8ff3-182417acfd49,beta_B,treat,quest,0.14980836184559865,True,2026-09-06T14:21:45Z,https://calmforest.cloud,96ce06d2-f9f0-4eaa-ae7e-f85a84b100b5,2026-09-12 14:40:50.528000+00:00,2026-09-12 15:03:06.501000+00:00,1336,1272,1,True
2026-09-12 14:41:55.307890+00:00,sess-d1naxd6kn1smtyhsx22,c-cae243d9-612c-4064-8ff3-182417acfd49,beta_B,treat,quest,0.14980836184559865,True,2026-09-06T14:21:45Z,https://calmforest.cloud,96ce06d2-f9f0-4eaa-ae7e-f85a84b100b5,2026-09-12 14:40:50.528000+00:00,2026-09-12 15:03:06.501000+00:00,1336,1271,1,True
2026-09-12 14:41:57.868133+00:00,sess-d1naxd6kn1smtyhsx22,c-cae243d9-612c-4064-8ff3-182417acfd49,beta_B,treat,quest,0.14301264446180645,True,2026-09-06T14:21:45Z,https://calmforest.cloud,96ce06d2-f9f0-4eaa-ae7e-f85a84b100b5,2026-09-12 14:40:50.528000+00:00,2026-09-12 15:03:06.501000+00:00,1336,1268,1,True
2026-09-12 14:41:59.317719+00:00,sess-d1naxd6kn1smtyhsx22,c-cae243d9-612c-4064-8ff3-182417acfd49,beta_B,treat,quest,0.14301264446180645,True,2026-09-06T14:21:45Z,https://calmforest.cloud,96ce06d2-f9f0-4eaa-ae7e-f85a84b100b5,2026-09-12 14:40:50.528000+00:00,2026-09-12 15:03:06.501000+00:00,1336,1267,1,True
2026-09-12 14:42:13.009474+00:00,sess-d1naxd6kn1smtyhsx22,c-cae243d9-612c-4064-8ff3-182417acfd49,beta_B,treat,quest,0.14337829494595203,True,2026-09-06T14:21:45Z,https://calmforest.cloud,96ce06d2-f9f0-4eaa-ae7e-f85a84b100b5,2026-09-12 14:40:50.528000+00:00,2026-09-12 15:03:06.501000+00:00,1336,1253,1,True
2026-09-12 14:42:13.701130+00:00,sess-d1naxd6kn1smtyhsx22,c-cae243d9-612c-4064-8ff3-182417acfd49,beta_B,treat,quest,0.14337829494595203,True,2026-09-06T14:21:45Z,https://calmforest.cloud,96ce06d2-f9f0-4eaa-ae7e-f85a84b100b5,2026-09-12 14:40:50.528000+00:00,2026-09-12 15:03:06.501000+00:00,1336,1252,1,True
2026-09-12 14:42:14.509322+00:00,sess-d1naxd6kn1smtyhsx22,c-cae243d9-612c-4064-8ff3-182417acfd49,beta_B,treat,quest,0.14337829494595203,True,2026-09-06T14:21:45Z,https://calmforest.cloud,96ce06d2-f9f0-4eaa-ae7e-f85a84b100b5,2026-09-12 14:40:50.528000+00:00,2026-09-12 15:03:06.501000+00:00,1336,1251,1,True
2026-09-12 14:42:16.335379+00:00,sess-d1naxd6kn1smtyhsx22,c-cae243d9-612c-4064-8ff3-182417acfd49,beta_B,treat,quest,0.14337829494595203,True,2026-09-06T14:21:45Z,https://calmforest.cloud,96ce06d2-f9f0-4eaa-ae7e-f85a84b100b5,2026-09-12 14:40:50.528000+00:00,2026-09-12 15:03:06.501000+00:00,1336,1250,1,True
2026-09-12 14:42:17.669025+00:00,sess-d1naxd6kn1smtyhsx22,c-cae243d9-612c-4064-8ff3-182417acfd49,beta_B,treat,quest,0.13814400187257514,False,2026-09-06T14:21:45Z,https://calmforest.cloud,96ce06d2-f9f0-4eaa-ae7e-f85a84b100b5,2026-09-12 14:40:50.528000+00:00,2026-09-12 15:03:06.501000+00:00,1336,1248,1,False
2026-09-12 14:43:06.339296+00:00,sess-d1naxd6kn1smtyhsx22,c-cae243d9-612c-4064-8ff3-182417acfd49,beta_B,treat,quest,0.14008439261197106,True,2026-09-06T14:21:45Z,https://calmforest.cloud,96ce06d2-f9f0-4eaa-ae7e-f85a84b100b5,2026-09-12 14:40:50.528000+00:00,2026-09-12 15:03:06.501000+00:00,1336,1200,1,True
2026-09-12 14:43:07.078263+00:00,sess-d1naxd6kn1smtyhsx22,c-cae243d9-612c-4064-8ff3-182417acfd49,beta_B,treat,quest,0.14522033490261846,True,2026-09-06T14:21:45Z,https://calmforest.cloud,96ce06d2-f9f0-4eaa-ae7e-f85a84b100b5,2026-09-12 14:40:50.528000+00:00,2026-09-12 15:03:06.501000+00:00,1336,1199,1,True
2026-09-12 14:43:08.876948+00:00,sess-d1naxd6kn1smtyhsx22,c-cae243d9-612c-4064-8ff3-182417acfd49,beta_B,treat,quest,0.14522033490261846,True,2026-09-06T14:21:45Z,https://calmforest.cloud,96ce06d2-f9f0-4eaa-ae7e-f85a84b100b5,2026-09-12 14:40:50.528000+00:00,2026-09-12 15:03:06.501000+00:00,1336,1197,1,True
2026-09-12 14:43:10.478468+00:00,sess-d1naxd6kn1smtyhsx22,c-cae243d9-612c-4064-8ff3-182417acfd49,beta_B,treat,quest,0.14522033490261846,True,2026-09-06T14:21:45Z,https://calmforest.cloud,96ce06d2-f9f0-4eaa-ae7e-f85a84b100b5,2026-09-12 14:40:50.528000+00:00,2026-09-12 15:03:06.501000+00:00,1336,1196,1,True
2026-09-12 14:44:24.019420+00:00,sess-d1naxd6kn1smtyhsx22,c-cae243d9-612c-4064-8ff3-182417acfd49,beta_B,treat,quest,0.160994206024694,True,2026-09-06T14:21:45Z,https://calmforest.cloud,96ce06d2-f9f0-4eaa-ae7e-f85a84b100b5,2026-09-12 14:40:50.528000+00:00,2026-09-12 15:03:06.501000+00:00,1336,1122,1,True
2026-09-12 14:44:24.245002+00:00,sess-d1naxd6kn1smtyhsx22,c-cae243d9-612c-4064-8ff3-182417acfd49,beta_B,treat,quest,0.160994206024694,True,2026-09-06T14:21:45Z,https://calmforest.cloud,96ce06d2-f9f0-4eaa-ae7e-f85a84b100b5,2026-09-12 14:40:50.528000+00:00,2026-09-12 15:03:06.501000+00:00,1336,1122,1,True
2026-09-12 14:46:12.574203+00:00,sess-c7jcq00k0h6mtyhzedm,c-d0173dd9-8e73-43f0-9c3b-016844ffa5a6,beta_B,control,time15,0.4141438619970058,False,2026-09-06T14:21:45Z,https://calmforest.cloud,96ce06d2-f9f0-4eaa-ae7e-f85a84b100b5,2026-09-12 14:45:52.916000+00:00,2026-09-12 15:01:32.284000+00:00,939,919,1,False
